Generation,Worst Feasibility,Average Feasibility,Best Feasibility,Worst Objective,Average Objective,Best Objective
38,0.0,0.0,0.0,1.7193172133305727,3.6062174317626345,3.8662609867012607
39,0.0,0.0,0.0,1.774506932381843,3.6699710920972977,3.8664091473477744
40,-0.057139695160050685,-0.0011227194179764554,0.0,0.0,3.4183488361172683,3.8664091473477744
41,-0.061456788032482446,-0.0010954163353517033,0.0,0.0,3.485244702316525,3.8664091473477744
42,-0.008575940261655424,-8.575940261655424e-05,0.0,0.0,3.6104749961381577,3.8664091473477744
43,0.0,0.0,0.0,1.4648594617959427,3.624427358152443,3.8664091473477744
44,-0.013613205085594826,-0.00015436603836515905,0.0,0.0,3.439648228080795,3.8664091473477744
45,0.0,0.0,0.0,-1.1732612008019754,3.5332943849850356,3.866412338879682
46,-0.08938033052948713,-0.0017765451996401504,0.0,0.0,3.371620220583328,3.866412338879682
47,0.0,0.0,0.0,-5.618164396284021,3.5393588792601407,3.866412338879682
48,-0.04303271545787801,-0.00046902925075522186,0.0,0.0,3.3704381002088,3.866412338879682
49,0.0,0.0,0.0,1.6792722035869958,3.4268623505592495,3.866412338879682
50,0.0,0.0,0.0,1.751437677717809,3.4617015941972347,3.866412338879682
51,0.0,0.0,0.0,1.7414657686670676,3.6195401053719714,3.866412338879682
52,0.0,0.0,0.0,1.499470344141805,3.5644245195220146,3.866412338879682
53,0.0,0.0,0.0,1.7146509632102536,3.6549546061432214,3.8685332127285976
54,0.0,0.0,0.0,1.7371734355612092,3.675743211844722,3.8685332127285976
55,0.0,0.0,0.0,1.6632625532612124,3.6236768325464617,3.8685332127285976
56,-0.015329336712070929,-0.00015329336712070928,0.0,0.0,3.681222484396212,3.868777613081413
57,0.0,0.0,0.0,1.7652860218870443,3.646852453641931,3.868777613081413
58,0.0,0.0,0.0,1.6823014192759214,3.5723736728294675,3.868777613081413
59,0.0,0.0,0.0,1.6796301432296146,3.5913004618209787,3.868777613081413
60,0.0,0.0,0.0,1.6281415295009243,3.5551674347235376,3.868777613081413
61,-0.1854656122734335,-0.003069838793675961,0.0,0.0,3.5149987054564615,3.868777613081413
62,0.0,0.0,0.0,1.6324242439925554,3.644896514532834,3.8708465661362035
63,0.0,0.0,0.0,1.6959641684179692,3.575872317671555,3.8708465661362035
64,-0.14608860643755417,-0.001596701780341805,0.0,0.0,3.5924291752091047,3.8708465661362035
65,-0.030959689274083213,-0.00030959689274083214,0.0,0.0,3.4895711405179033,3.8708465661362035
66,-0.01155077882382538,-0.0001155077882382538,0.0,0.0,3.5936262940861394,3.871493257477535
67,-0.1392688120061436,-0.001447770510184978,0.0,0.0,3.594659614514883,3.871493257477535
68,-0.07545068905018426,-0.000977565858730438,0.0,0.0,3.518175246456537,3.871493257477535
69,-0.014346714663089233,-0.00014346714663089234,0.0,0.0,3.531474533791697,3.871493257477535
70,0.0,0.0,0.0,1.6856001589907084,3.5450844262462278,3.872956741658185
71,0.0,0.0,0.0,1.7321394758830801,3.6249217648902747,3.872956741658185
72,0.0,0.0,0.0,1.7020674281912862,3.614228147489075,3.872956741658185
73,-0.020130384945487467,-0.00020130384945487467,0.0,0.0,3.533443673620549,3.872956741658185
74,-0.02292016452001,-0.0002292016452001,0.0,0.0,3.495753034307418,3.872956741658185
75,0.0,0.0,0.0,1.6192284289589987,3.6404705356794413,3.872956741658185
76,-0.009003366748367103,-9.003366748367103e-05,0.0,0.0,3.7166436675859065,3.873452535826892
77,0.0,0.0,0.0,-5.016003300266316,3.517766466052977,3.873452535826892
78,-0.0034286367262372774,-3.428636726237277e-05,0.0,0.0,3.6027097330114493,3.873452535826892
79,0.0,0.0,0.0,1.7356880559893684,3.6215470120051463,3.873452535826892
80,-0.013235609336572196,-0.00013235609336572195,0.0,0.0,3.6477408716294573,3.873452535826892
81,-0.07479733232008623,-0.0007479733232008623,0.0,0.0,3.434600575632985,3.873452535826892
82,0.0,0.0,0.0,1.7018922522524633,3.6805220621151937,3.8754509959917014
83,0.0,0.0,0.0,-3.2122951293030044,3.4813382200703495,3.8754509959917014
84,0.0,0.0,0.0,1.6318240796298986,3.6224795069467404,3.8754509959917014
85,0.0,0.0,0.0,1.703320525403374,3.6464107961259065,3.8754509959917014
86,-0.13237817915851124,-0.0013237817915851123,0.0,0.0,3.490330143761777,3.8754509959917014
87,-0.05626248169384962,-0.0005626248169384962,0.0,0.0,3.4415749397253763,3.8754509959917014
88,-0.022684779154112045,-0.00022684779154112045,0.0,0.0,3.603667613854555,3.876710948565263
89,0.0,0.0,0.0,1.7073243568366063,3.6057019852738614,3.876710948565263
90,-0.11824376399722125,-0.0011824376399722125,0.0,0.0,3.4696896318263306,3.876710948565263
91,0.0,0.0,0.0,1.6563656101833946,3.5666474142470475,3.876710948565263
92,0.0,0.0,0.0,1.6746242954537724,3.5321372944727414,3.8772140269077644
93,0.0,0.0,0.0,1.6567700802905296,3.61895604332197,3.8772140269077644
94,0.0,0.0,0.0,-3.151168739670813,3.435365086747974,3.877214395955887
95,0.0,0.0,0.0,-3.00630562028875,3.433084289478673,3.877214395955887
96,0.0,0.0,0.0,1.6089964455748655,3.61583102969323,3.877214395955887
97,0.0,0.0,0.0,1.6943650622414033,3.683717299054118,3.877214395955887
98,0.0,0.0,0.0,1.6477807660973358,3.610757957088182,3.877214395955887
99,-0.03219388716988869,-0.0004632309270452117,0.0,0.0,3.543733638121547,3.877214395955887
