Individual,wheel_radius,chassis_length,suspension_frequency,suspension_damping,sensor_limit,speed_max,speed_slope,speed_intercept,wheel_radius-genome,chassis_length-genome,suspension_frequency-genome,suspension_damping-genome,sensor_limit-genome,speed_max-genome,speed_slope-genome,speed_intercept-genome,feasibility,objective,final_distance,final_speed,hit_wall,index_at_rest
29,0.811772360048711,3.611755392607607,4.738711377740215,0.5320763748707553,13.44293339840134,8.731298744149385,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.8705851308692023,0.5341016253914592,0.3867939581179254,0.8887809570286672,0.8731298744149385,0.13467506483753733,0.3320784891254467,0,3.8418559467946407,0.012594223022460938,-8.645218760516826e-05,False,630
30,0.811772360048711,3.7510306217178164,3.258737286388223,0.5749715795827368,11.855116340156249,8.452152082585783,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.9170102072392722,0.32267675519831757,0.45828596597122806,0.7753654528683035,0.8452152082585783,0.13467506483753733,0.3320784891254467,0,3.850616720847865,0.012468338012695312,8.308353091734944e-05,False,560
31,0.811772360048711,3.486499296716074,3.3223199220261486,0.4175891926651927,12.931701039358678,9.534300679091107,1.3467506483753733,-4.80651923871282,0.31177236004871095,0.8288330989053581,0.3317599888608784,0.19598198777532116,0.8522643599541914,0.9534300679091108,0.13467506483753733,0.3798370190321795,0,3.647541458929509,1.4306392669677734,-8.047512879638674e-05,False,850
32,0.7766300047415281,3.7000450026180585,3.3100978836000077,0.5799558338221951,10.47228119115118,9.592343994715435,1.3467506483753733,-6.716860434982133,0.2766300047415281,0.9000150008726862,0.3300139833714297,0.4665930563703251,0.6765915136536558,0.9592343994715435,0.13467506483753733,0.3320784891254467,0,3.8269190298655276,0.012451171875,9.849586896493179e-05,False,820
33,0.8006604041870475,3.4662990322752307,4.06099871144521,0.5219111830402177,13.151814976839015,8.731298744149385,1.3467506483753733,-6.716860434982133,0.30066040418704754,0.822099677425077,0.4372855302064586,0.369851971733696,0.8679867840599297,0.8731298744149385,0.13467506483753733,0.3320784891254467,0,3.83590473684752,0.012453079223632812,8.822097693350628e-05,False,700
34,0.811772360048711,3.6595998107209704,4.128396270990579,0.4702469762556234,11.97382963577473,8.235300165271443,0.8106892780117214,-6.716860434982133,0.31177236004871095,0.8865332702403235,0.4469137529986541,0.2837449604260389,0.7838449739839092,0.8235300165271444,0.08106892780117214,0.3320784891254467,0,2.194717043421692,-10.01572322845459,2.9901948674794365,False,2001
35,0.8165760139056449,3.715089099687772,4.68439769516735,0.32567894473119496,13.403672542191465,9.09103253321489,1.3467506483753733,-6.716860434982133,0.31657601390564494,0.9050296998959241,0.5263425278810501,0.04279824121865827,0.8859766101565332,0.909103253321489,0.13467506483753733,0.3320784891254467,0,3.844418595484901,0.012470245361328125,7.794608490208077e-05,False,600
36,0.7321429825667654,3.7000450026180585,3.3100978836000077,0.657136406220988,13.105248578336862,8.452152082585783,1.3467506483753733,-6.716860434982133,0.2321429825667654,0.9000150008726862,0.3300139833714297,0.5952273437016466,0.8646606127383474,0.8452152082585783,0.13467506483753733,0.3320784891254467,0,3.8280457504321235,0.012449264526367188,0.0001010645919734543,False,900
37,0.811772360048711,3.859493428198568,3.8387081686958884,0.4702469762556234,11.97382963577473,8.356653051174527,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.9531644760661894,0.4055297383851269,0.2837449604260389,0.7838449739839092,0.8356653051174527,0.13467506483753733,0.3320784891254467,0,3.8506165289322523,0.012472152709960938,8.05148079097151e-05,False,560
38,0.811772360048711,3.576700248833767,3.3100978836000077,0.5482769919988301,10.787648729739246,8.868716928070288,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.8589000829445891,0.3300139833714297,0.41379498666471676,0.6991177664099462,0.8868716928070288,0.13467506483753733,0.3320784891254467,0,3.8331252716049873,0.012456893920898438,9.849586896493179e-05,False,700
39,0.7315854036372841,3.737747359773959,4.9835267012934885,0.3,12.676982269726587,9.66359002277055,1.3467506483753733,-6.716860434982133,0.2315854036372841,0.9125824532579864,0.5690752430419269,0.0,0.8340701621233276,0.9663590022770548,0.13467506483753733,0.3320784891254467,0,3.8319330142292247,0.012449264526367188,0.00010363331498108863,False,870
40,0.811772360048711,3.576700248833767,3.3100978836000077,0.5692686637856648,11.100160227870234,8.452152082585783,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.8589000829445891,0.3300139833714297,0.44878110630944124,0.7214400162764453,0.8452152082585783,0.13467506483753733,0.3320784891254467,0,3.84185402172961,0.012601852416992188,-9.672707963659377e-05,False,630
41,0.8132830980554,3.737747359773959,4.395298809991521,0.3,12.10439334174012,9.66359002277055,1.3467506483753733,-6.733701555062176,0.31328309805540006,0.9125824532579864,0.48504268714164595,0.0,0.7931709529814372,0.9663590022770548,0.13467506483753733,0.33165746112344563,0,3.8454562605976914,-3.0517578125e-05,7.480532176185051e-05,False,610
42,0.811772360048711,4.0,3.258737286388223,0.5749715795827368,11.480325416548213,8.452152082585783,1.3467506483753733,-6.716860434982133,0.31177236004871095,1.0,0.32267675519831757,0.45828596597122806,0.7485946726105867,0.8452152082585783,0.13467506483753733,0.3320784891254467,0,3.8381225484604062,0.01245880126953125,9.849586896493179e-05,False,660
43,0.7962389960535112,3.561273442511943,4.182927152186494,0.3,12.339303422636453,10.0,1.3467506483753733,-7.33201093789682,0.2962389960535113,0.8537578141706477,0.4547038788837848,0.0,0.8099502444740324,1.0,0.13467506483753733,0.3166997265525795,0,3.7862049359989625,-0.4443016052246094,8.266038343673898e-05,False,700
44,0.8165760139056449,3.5529603713897995,5.012394691317553,0.3,13.90910370024708,8.971384980337957,1.3467506483753733,-6.716860434982133,0.31657601390564494,0.8509867904632664,0.5731992416167933,0.0,0.9220788357319343,0.8971384980337958,0.13467506483753733,0.3320784891254467,0,3.851916193722705,0.01245880126953125,7.794608490208077e-05,False,540
45,0.6997514651282074,3.561273442511943,4.182927152186494,0.3,13.568500966656892,10.0,1.3467506483753733,-6.716860434982133,0.1997514651282074,0.8537578141706477,0.4547038788837848,0.0,0.8977500690469209,1.0,0.13467506483753733,0.3320784891254467,0,3.830006033825619,0.011524200439453125,9.656932670942808e-05,False,950
46,0.811772360048711,3.865348112991181,3.071097591171727,0.5749715795827368,10.924375598112176,9.329323068948002,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.955116037663727,0.2958710844531039,0.45828596597122806,0.7088839712937268,0.9329323068948001,0.13467506483753733,0.3320784891254467,0,3.8356238303140624,0.012460708618164062,9.592714595729745e-05,False,680
47,0.8132830980554,3.8102572832792436,4.574980153457085,0.3574032102932247,12.366146883517128,9.66359002277055,1.3467506483753733,-6.716860434982133,0.31328309805540006,0.9367524277597479,0.5107114504938693,0.09567201715537453,0.8118676345369378,0.9663590022770548,0.13467506483753733,0.3320784891254467,0,3.852724757084706,0.012582778930664062,-7.874601858137709e-05,False,540
48,0.9491826059286615,3.6595998107209704,4.128396270990579,0.4702469762556234,10.832541477976,8.235300165271443,1.3467506483753733,-6.716860434982133,0.44918260592866155,0.8865332702403235,0.4469137529986541,0.2837449604260389,0.7023243912839999,0.8235300165271444,0.13467506483753733,0.3320784891254467,0,3.2651245464496528,0.01175689697265625,-7.232421106095899e-05,True,970
49,0.6416927652002373,4.0,3.1635703811660334,0.39437273561230507,12.946212126594286,8.008537610767716,1.3467506483753733,-6.716860434982133,0.14169276520023738,1.0,0.3090814830237191,0.15728789268717508,0.8533008661853061,0.8008537610767715,0.13467506483753733,0.3320784891254467,0,1.7709005576042123,-9.713991165161133,8.008537610767716,False,2001
50,0.5799975112050886,3.7000450026180585,3.3100978836000077,0.657136406220988,11.169735767097738,8.452152082585783,1.3467506483753733,-6.716860434982133,0.07999751120508855,0.9000150008726862,0.3300139833714297,0.5952273437016466,0.7264096976498384,0.8452152082585783,0.13467506483753733,0.3320784891254467,0,1.3164832405781828,-13.437807559967041,8.325988451538343,False,2001
51,0.811772360048711,3.486499296716074,3.3223199220261486,0.4175891926651927,12.840877109015647,7.371448036380123,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.8288330989053581,0.3317599888608784,0.19598198777532116,0.8457769363582605,0.7371448036380123,0.13467506483753733,0.3320784891254467,0,3.849449811517138,0.01177215576171875,-7.746165707711583e-05,False,570
52,0.8132830980554,3.737747359773959,4.9835267012934885,0.3,12.676982269726587,9.66359002277055,1.3467506483753733,-7.103366174351631,0.31328309805540006,0.9125824532579864,0.5690752430419269,0.0,0.8340701621233276,0.9663590022770548,0.13467506483753733,0.32241584564120923,0,3.810677986413077,-0.2744007110595703,-8.157800168007157e-05,False,630
53,0.7971243043421764,3.5225744275949165,3.258737286388223,0.5749715795827368,11.855116340156249,8.452152082585783,1.3467506483753733,-6.716860434982133,0.2971243043421764,0.8408581425316388,0.32267675519831757,0.45828596597122806,0.7753654528683035,0.8452152082585783,0.13467506483753733,0.3320784891254467,0,3.834288889214266,0.012462615966796875,8.822097693350628e-05,False,720
54,0.8388272439592648,3.865348112991181,2.550067277152044,0.5749715795827368,11.855116340156249,8.99692978250601,1.3467506483753733,-6.716860434982133,0.3388272439592648,0.955116037663727,0.221438182450292,0.45828596597122806,0.7753654528683035,0.899692978250601,0.13467506483753733,0.3320784891254467,0,3.811354127360813,0.01259613037109375,-8.388346459664575e-05,False,820
55,0.8132830980554,3.737747359773959,4.182927152186494,0.3100567844908383,12.687591476317715,9.66359002277055,1.4681063105029564,-6.733701555062176,0.31328309805540006,0.9125824532579864,0.4547038788837848,0.016761307484730457,0.8348279625941225,0.9663590022770548,0.14681063105029563,0.33165746112344563,0,3.7668410911369725,0.4133796691894531,-8.330542369616722e-05,False,850
56,0.811772360048711,3.865348112991181,3.258737286388223,0.6215233209833124,11.480325416548213,7.733762613698976,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.955116037663727,0.32267675519831757,0.535872201638854,0.7485946726105867,0.7733762613698976,0.13467506483753733,0.3320784891254467,0,3.84429402865264,0.01309967041015625,9.849586896493179e-05,False,610
57,0.811772360048711,3.5525393558319003,4.765126700276609,0.45803523443991906,13.161466355035635,8.245784864877253,1.3467506483753733,-4.964603613095132,0.31177236004871095,0.8508464519439667,0.5378752428966583,0.2633920573998651,0.8686761682168311,0.8245784864877254,0.13467506483753733,0.37588490967262167,0,3.668797963349225,1.313680648803711,-7.632398292400921e-05,False,790
58,0.7962389960535112,3.561273442511943,4.182927152186494,0.3,12.822324222461383,10.0,1.3467506483753733,-6.716860434982133,0.2962389960535113,0.8537578141706477,0.4547038788837848,0.0,0.844451730175813,1.0,0.13467506483753733,0.3320784891254467,0,3.858307043218454,0.011968612670898438,8.244135016610699e-05,False,530
59,0.811772360048711,3.6595998107209704,4.128396270990579,0.48180428641872247,11.97382963577473,8.356653051174527,2.8033489906940803,-6.716860434982133,0.31177236004871095,0.8865332702403235,0.4469137529986541,0.3030071440312041,0.7838449739839092,0.8356653051174527,0.280334899069408,0.3320784891254467,0,2.826250501926791,2.3490447998046875,0.6944819631930335,True,2001
60,0.8132830980554,3.629257635311156,4.712436294127986,0.3,14.598783436904457,10.0,1.3467506483753733,-6.495823713998137,0.31328309805540006,0.8764192117703854,0.5303480420182837,0.0,0.971341674064604,1.0,0.13467506483753733,0.3376044071500466,0,3.833415757067848,0.1767120361328125,-7.55024199232679e-05,False,540
61,0.811772360048711,3.9418688392291927,3.258737286388223,0.5749715795827368,11.855116340156249,8.99692978250601,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.9806229464097309,0.32267675519831757,0.45828596597122806,0.7753654528683035,0.899692978250601,0.13467506483753733,0.3320784891254467,0,3.834320855847161,0.012910842895507812,0.00010234895347682738,False,690
62,0.811772360048711,3.865348112991181,4.046376518050465,0.5749715795827368,10.231802021649617,8.452152082585783,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.955116037663727,0.4351966454357807,0.45828596597122806,0.6594144301178299,0.8452152082585783,0.13467506483753733,0.3320784891254467,0,3.8318756748531384,0.01247406005859375,8.05148079097151e-05,False,710
63,0.811772360048711,3.486499296716074,2.841764401998455,0.39437273561230507,12.054377801431064,8.076558523450414,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.8288330989053581,0.26310920028549356,0.15728789268717508,0.7895984143879332,0.8076558523450414,0.13467506483753733,0.3320784891254467,0,3.83562923321069,0.012420654296875,-8.90209106128026e-05,False,680
64,0.7486413404979674,3.992545641173665,4.550689386533625,0.3,12.51275884030426,10.0,1.3467506483753733,-6.654274470826728,0.2486413404979674,0.9975152137245551,0.507241340933375,0.0,0.82233991716459,1.0,0.13467506483753733,0.3336431382293318,0,3.8271129112428017,0.059661865234375,9.559739418918412e-05,False,830
65,0.8165760139056449,3.170438972979489,5.000314410649668,0.3,13.837946923382454,8.857460955232007,1.3467506483753733,-6.716860434982133,0.31657601390564494,0.7234796576598296,0.5714734872356669,0.0,0.9169962088130323,0.8857460955232007,0.13467506483753733,0.3320784891254467,0,3.829539187029616,0.01151275634765625,7.345081963805455e-05,False,720
66,0.811772360048711,3.865348112991181,3.071097591171727,0.5749715795827368,11.855116340156249,9.329323068948002,0.34753399328718393,-6.716860434982133,0.31177236004871095,0.955116037663727,0.2958710844531039,0.45828596597122806,0.7753654528683035,0.9329323068948001,0.03475339932871839,0.3320784891254467,0,-3.459590183744484,-58.41171646118164,-2.5968045124034864,False,2001
67,0.8759588323324667,3.8940763175242763,4.32526487833608,0.5458135048113617,13.151814976839015,8.731298744149385,1.3467506483753733,-6.716860434982133,0.3759588323324667,0.9646921058414254,0.4750378397622971,0.4096891746856029,0.8679867840599297,0.8731298744149385,0.13467506483753733,0.3320784891254467,0,3.790827333722676,0.012594223022460938,-8.131474158901142e-05,False,910
68,0.7962389960535112,3.561273442511943,4.182927152186494,0.3,13.568500966656892,10.0,1.3467506483753733,-2.21768509797057,0.2962389960535113,0.8537578141706477,0.4547038788837848,0.0,0.8977500690469209,1.0,0.13467506483753733,0.44455787255073576,0,2.7665086585486995,2.414531707763672,1.2536903858337323,True,2001
69,0.8484596355500681,3.813866853578686,4.270967440217351,0.3756515227462893,15.0,9.499143010904087,1.3467506483753733,-6.716860434982133,0.3484596355500681,0.9379556178595619,0.46728106288819304,0.1260858712438156,1.0,0.9499143010904086,0.13467506483753733,0.3320784891254467,0,3.8077764439188093,0.011926651000976562,-7.360857256522024e-05,False,830
70,0.7584624319070095,3.7000450026180585,3.3100978836000077,0.657136406220988,11.169735767097738,8.452152082585783,1.3467506483753733,-6.716860434982133,0.2584624319070095,0.9000150008726862,0.3300139833714297,0.5952273437016466,0.7264096976498384,0.8452152082585783,0.13467506483753733,0.3320784891254467,0,3.827768543534832,0.011980056762695312,9.528496520516683e-05,False,850
71,0.8132830980554,3.629257635311156,4.936448789486145,0.3,14.598783436904457,9.789042319076955,0.7659197747833563,-6.716860434982133,0.31328309805540006,0.8764192117703854,0.5623498270694494,0.0,0.971341674064604,0.9789042319076955,0.07659197747833563,0.3320784891254467,0,2.2082691072941203,-9.447278022766113,3.5196564492542812,False,2001
72,0.8165760139056449,3.597533076509,5.000314410649668,0.3,13.837946923382454,8.857460955232007,1.3467506483753733,-2.590807804056791,0.31657601390564494,0.8658443588363333,0.5714734872356669,0.0,0.9169962088130323,0.8857460955232007,0.13467506483753733,0.43522980489858026,0,2.7978748612495234,2.3770179748535156,0.9333196176188698,True,2001
73,0.811772360048711,3.5225744275949165,2.541213545457698,0.5749715795827368,11.855116340156249,8.452152082585783,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.8408581425316388,0.220173363636814,0.45828596597122806,0.7753654528683035,0.8452152082585783,0.13467506483753733,0.3320784891254467,0,3.849367215622145,0.012460708618164062,9.335842294966312e-05,False,570
74,0.8132830980554,3.737747359773959,4.182927152186494,0.3,12.10439334174012,9.468015863035223,1.3467506483753733,-6.733701555062176,0.31328309805540006,0.9125824532579864,0.4547038788837848,0.0,0.7931709529814372,0.9468015863035224,0.13467506483753733,0.33165746112344563,0,3.854195891618171,8.20159912109375e-05,-7.4180612696928e-05,False,540
75,0.811772360048711,3.7000450026180585,3.3100978836000077,0.657136406220988,11.169735767097738,8.452152082585783,1.5537493525687684,-6.716860434982133,0.31177236004871095,0.9000150008726862,0.3300139833714297,0.5952273437016466,0.7264096976498384,0.8452152082585783,0.15537493525687684,0.3320784891254467,0,3.729950023848204,0.6770515441894531,-9.985182855842822e-05,False,900
76,0.8868449394575232,3.5525393558319003,5.277431346768332,0.45803523443991906,13.161466355035635,8.245784864877253,1.3467506483753733,-6.716860434982133,0.3868449394575232,0.8508464519439667,0.6110616209669046,0.2633920573998651,0.8686761682168311,0.8245784864877254,0.13467506483753733,0.3320784891254467,0,3.7831097170124655,0.012586593627929688,-7.617729557285458e-05,False,950
77,0.811772360048711,3.611755392607607,4.242002297223096,0.441799818648472,13.151814976839015,8.160368761040374,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.8705851308692023,0.4631431853175852,0.23633303108078668,0.8679867840599297,0.8160368761040374,0.13467506483753733,0.3320784891254467,0,3.8331663393921462,0.012126922607421875,7.601954264568889e-05,False,700
78,0.811772360048711,3.5525393558319003,4.802571220155215,0.45803523443991906,11.668642072635654,8.245784864877253,1.3467506483753733,-6.716860434982133,0.31177236004871095,0.8508464519439667,0.5432244600221736,0.2633920573998651,0.7620458623311182,0.8245784864877254,0.13467506483753733,0.3320784891254467,0,3.8531031147682486,0.012577056884765625,-7.874601858137709e-05,False,540
