Generation,Worst Feasibility,Average Feasibility,Best Feasibility,Worst Objective,Average Objective,Best Objective
52,0.0,0.0,0.0,-5.172469192805917,3.319221524588132,3.880165208386952
53,0.0,0.0,0.0,-4.966942980030695,3.6008140860783744,3.880165208386952
54,0.0,0.0,0.0,1.354497430186304,3.5636547357571895,3.880165208386952
55,0.0,0.0,0.0,-8.457206426575194,3.445651829769366,3.880165208386952
56,0.0,0.0,0.0,1.3704327168859853,3.508347149391409,3.880165208386952
57,0.0,0.0,0.0,1.38595168674811,3.5534577875941706,3.880165208386952
58,0.0,0.0,0.0,0.8537663311085626,3.603236457786382,3.880165208386952
59,0.0,0.0,0.0,-2.967825152774768,3.4363105587353044,3.880165208386952
60,0.0,0.0,0.0,-0.6819604634933579,3.465911013104477,3.880165208386952
61,0.0,0.0,0.0,-9.719456147538663,3.1947838533480217,3.880165208386952
62,0.0,0.0,0.0,-2.0023473173894715,3.233451143916903,3.880165208386952
63,0.0,0.0,0.0,1.4118328022145508,3.431119129485017,3.880165208386952
64,0.0,0.0,0.0,-0.09060773329546776,3.520352538333965,3.880165208386952
65,0.0,0.0,0.0,-7.007871853744173,3.352256113146244,3.880165208386952
66,0.0,0.0,0.0,1.3564058187961934,3.411061442156898,3.880165208386952
67,0.0,0.0,0.0,-0.8519651069528549,3.4878384205326944,3.880165208386952
68,0.0,0.0,0.0,-3.323681661891576,3.519318467537252,3.880165208386952
69,0.0,0.0,0.0,-6.389840705420525,3.217748772835287,3.880165208386952
70,0.0,0.0,0.0,1.4175733752410615,3.4857971994110777,3.880165208386952
71,0.0,0.0,0.0,-5.810708476498739,3.3731192029244794,3.8807098892643763
72,0.0,0.0,0.0,1.360175128043276,3.5994337280714404,3.8807098892643763
73,0.0,0.0,0.0,-7.410841353881677,3.487774476385699,3.8807098892643763
74,0.0,0.0,0.0,1.3366047211831775,3.615249941820304,3.8807098892643763
75,0.0,0.0,0.0,1.36802925343692,3.6010045641390405,3.880727052241117
76,0.0,0.0,0.0,1.3642245820452719,3.627942218109731,3.880727052241117
77,0.0,0.0,0.0,-7.590049540174792,3.5524716680197566,3.880727052241117
78,0.0,0.0,0.0,-4.478052551201355,3.4142113483735326,3.880727052241117
79,0.0,0.0,0.0,1.413213901804646,3.585926600680586,3.880727052241117
80,0.0,0.0,0.0,1.43514358327194,3.4709100769239485,3.880727052241117
81,0.0,0.0,0.0,-5.954090785548036,3.49544267371521,3.8808198150551845
82,0.0,0.0,0.0,1.4620371527609288,3.5358178529756015,3.8808198150551845
83,0.0,0.0,0.0,1.3666265551133108,3.3858754350049844,3.8808198150551845
84,0.0,0.0,0.0,-11.77375421344297,3.425954013241503,3.8811231783271576
85,0.0,0.0,0.0,-11.76187613167373,3.376048628476036,3.8811240584896924
86,0.0,0.0,0.0,-9.38881918970419,3.5204761507444293,3.8811240584896924
87,0.0,0.0,0.0,1.3691537089220112,3.5448380869697407,3.8811240584896924
88,0.0,0.0,0.0,1.8551973451298018,3.683129865301339,3.8812426485192004
89,0.0,0.0,0.0,-3.1703564922521434,3.4346463696485494,3.8820923205188103
90,0.0,0.0,0.0,-2.8685024768209395,3.528290316881428,3.8820923205188103
91,0.0,0.0,0.0,1.3523914814914617,3.566598602407601,3.8820923205188103
92,0.0,0.0,0.0,-11.31645697364334,3.342537037280272,3.8820923205188103
93,0.0,0.0,0.0,-0.9682315149198807,3.5324056375396067,3.882093649469258
94,0.0,0.0,0.0,-0.700152185708492,3.543317122125824,3.882093649469258
95,0.0,0.0,0.0,-9.789039391241278,3.3968868228994484,3.88330550514952
96,0.0,0.0,0.0,1.338479463849721,3.5173594586154313,3.88330550514952
97,0.0,0.0,0.0,1.33984841557207,3.5372306902574895,3.88330550514952
98,-0.0037640105380526423,-3.764010538052642e-05,0.0,0.0,3.4967640632390227,3.88330550514952
99,0.0,0.0,0.0,-1.6818967041055433,3.549575188781135,3.88330550514952
